source_dataset,source_id,source_row_index,source_title,source_field,matched_text,matched_value,match_type,match_policy,topic_slug,topic_name,topic_depth,parent_slug,alias_name,candidate_name,suggested_parent_slug,suggested_depth,base_score,adjustment_score,final_score,relation_hint,is_existing_topic,needs_review,priority
course,3537,41,자바프로그래밍1,learning_objective_clean,소규모 프로그래밍 과제가 주어졌을 때 자바를 이용해 해결할 수 있게 된다.,자바,alias,contains,java,Java,2,programming,자바,,,,0.75,-0.05,0.7,,true,false,P1
course,3538,42,자바프로그래밍2,course_name_clean,자바프로그래밍2,프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.95,0.0,0.95,,true,false,P0
course,3538,42,자바프로그래밍2,course_name_clean,자바프로그래밍2,자바,alias,contains,java,Java,2,programming,자바,,,,0.9,-0.05,0.85,,true,false,P1
course,3538,42,자바프로그래밍2,learning_objective_clean,소규모 프로그래밍 과제가 주어졌을 때 자바를 이용해 객체지향 프로그래밍 기법으로 해결할 수 있게 된다.,객체지향 프로그래밍,topic_name,contains,oop,객체지향 프로그래밍,2,programming,,,,,0.8,0.0,0.8,,true,false,P0
course,3538,42,자바프로그래밍2,learning_objective_clean,소규모 프로그래밍 과제가 주어졌을 때 자바를 이용해 객체지향 프로그래밍 기법으로 해결할 수 있게 된다.,프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.8,0.0,0.8,,true,false,P0
course,3538,42,자바프로그래밍2,learning_objective_clean,소규모 프로그래밍 과제가 주어졌을 때 자바를 이용해 객체지향 프로그래밍 기법으로 해결할 수 있게 된다.,객체지향 프로그래밍,alias,contains,oop,객체지향 프로그래밍,2,programming,객체지향 프로그래밍,,,,0.75,0.0,0.75,,true,false,P0
course,3538,42,자바프로그래밍2,learning_objective_clean,소규모 프로그래밍 과제가 주어졌을 때 자바를 이용해 객체지향 프로그래밍 기법으로 해결할 수 있게 된다.,객체지향,alias,contains,oop,객체지향 프로그래밍,2,programming,객체지향,,,,0.75,0.0,0.75,,true,false,P0
course,3538,42,자바프로그래밍2,learning_objective_clean,소규모 프로그래밍 과제가 주어졌을 때 자바를 이용해 객체지향 프로그래밍 기법으로 해결할 수 있게 된다.,자바,alias,contains,java,Java,2,programming,자바,,,,0.75,-0.05,0.7,,true,false,P1
course,3538,42,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",Python,topic_name,contains,python,Python,2,programming,,,,,0.68,0.0,0.68,prerequisite,true,false,P0
course,3538,42,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.68,0.0,0.68,prerequisite,true,false,P0
course,3538,42,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",C언어,topic_name,contains,c-language,C언어,2,programming,,,,,0.68,0.0,0.68,prerequisite,true,false,P0
course,3538,42,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",C언어,alias,contains,c-language,C언어,2,programming,C언어,,,,0.65,-0.05,0.6,prerequisite,true,false,P0
course,3538,42,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",자바,alias,contains,java,Java,2,programming,자바,,,,0.65,-0.05,0.6,prerequisite,true,false,P1
course,3538,42,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",조건문,depth3_candidate,contains,,,3,,,조건문,programming-basic-syntax,3,0.65,0.0,0.65,prerequisite,false,true,P0
course,3538,42,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",반복문,depth3_candidate,contains,,,3,,,반복문,programming-basic-syntax,3,0.65,0.0,0.65,prerequisite,false,true,P0
course,3538,42,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",변수,depth3_candidate,contains,,,3,,,변수,programming-basic-syntax,3,0.65,0.0,0.65,prerequisite,false,true,P0
course,3538,42,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",함수,depth3_candidate,contains,,,3,,,함수,programming-basic-syntax,3,0.65,0.0,0.65,prerequisite,false,true,P0
course,3538,42,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",배열,depth3_candidate,contains,,,3,,,배열,data-structures,3,0.65,0.0,0.65,prerequisite,false,true,P0
course,3539,43,자바프로그래밍2,course_name_clean,자바프로그래밍2,프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.95,0.0,0.95,,true,false,P0
course,3539,43,자바프로그래밍2,course_name_clean,자바프로그래밍2,자바,alias,contains,java,Java,2,programming,자바,,,,0.9,-0.05,0.85,,true,false,P1
course,3539,43,자바프로그래밍2,learning_objective_clean,소규모 프로그래밍 과제가 주어졌을 때 자바를 이용해 해결할 수 있게 된다.,프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.8,0.0,0.8,,true,false,P0
course,3539,43,자바프로그래밍2,learning_objective_clean,소규모 프로그래밍 과제가 주어졌을 때 자바를 이용해 해결할 수 있게 된다.,자바,alias,contains,java,Java,2,programming,자바,,,,0.75,-0.05,0.7,,true,false,P1
course,3539,43,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",Python,topic_name,contains,python,Python,2,programming,,,,,0.68,0.0,0.68,prerequisite,true,false,P0
course,3539,43,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.68,0.0,0.68,prerequisite,true,false,P0
course,3539,43,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",C언어,topic_name,contains,c-language,C언어,2,programming,,,,,0.68,0.0,0.68,prerequisite,true,false,P0
course,3539,43,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",C언어,alias,contains,c-language,C언어,2,programming,C언어,,,,0.65,-0.05,0.6,prerequisite,true,false,P0
course,3539,43,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",자바,alias,contains,java,Java,2,programming,자바,,,,0.65,-0.05,0.6,prerequisite,true,false,P1
course,3539,43,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",조건문,depth3_candidate,contains,,,3,,,조건문,programming-basic-syntax,3,0.65,0.0,0.65,prerequisite,false,true,P0
course,3539,43,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",반복문,depth3_candidate,contains,,,3,,,반복문,programming-basic-syntax,3,0.65,0.0,0.65,prerequisite,false,true,P0
course,3539,43,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",변수,depth3_candidate,contains,,,3,,,변수,programming-basic-syntax,3,0.65,0.0,0.65,prerequisite,false,true,P0
course,3539,43,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",함수,depth3_candidate,contains,,,3,,,함수,programming-basic-syntax,3,0.65,0.0,0.65,prerequisite,false,true,P0
course,3539,43,자바프로그래밍2,prerequisite_material_clean,"자바프로그래밍 1, 혹은 C언어, Python, Basic 등 다른 프로그래밍 언어를 이용하는 프로그래밍 과목을 이수했거나 그에 상당하는 지식과 경험이 있어야 함.데이터 타입, 변수, 연산, 조건문, 반복문, 함수(메소드) 호출, 배열 등의 개념을 이해하고 있어야 하며 이들을 활용한 기본적인 프로그래밍 연습이 되어 있어야 함.",배열,depth3_candidate,contains,,,3,,,배열,data-structures,3,0.65,0.0,0.65,prerequisite,false,true,P0
course,3539,43,자바프로그래밍2,main_textbook_clean,"가장 빨리 만나는 코어 자바 9, 카이 호스트만 저, 신경근 역, 길벗 2018년 03월 30일 (종이책도 있고 전자책도 있음)",자바,alias,contains,java,Java,2,programming,자바,,,,0.5,-0.05,0.45,,true,false,P1
course,3541,44,자바프로그래밍2,course_name_clean,자바프로그래밍2,프로그래밍,topic_name,contains,programming,프로그래밍,1,,,,,,0.95,0.0,0.95,,true,false,P0
