source_row_number,year,university_name,college_name,department_name,course_name,grade,semester,credit,lecture_hours,practice_hours,course_type,learning_objective,main_textbook,sub_textbook,reference_material,prerequisite_material,target_department_match,target_course_match,foundational_course_match,strong_ai_cs_course_match,excluded_department_match,final_target_keep,keep_reason
37152,2022,부산대학교,정보의생명공학대학,정보컴퓨터공학부,C++프로그래밍과실습,2,1학기,4,4,0,전공필수,객체 지향 프로그래밍 능력으로 C++ 구사 능력,SW 코딩 역량을 위한 C++ 프로그래밍,,,C,True,True,False,False,False,True,target_department_and_target_course
37153,2022,부산대학교,정보의생명공학대학,정보컴퓨터공학부,C++프로그래밍과실습,2,1학기,4,4,0,전공필수,"1. C++ 프로그래밍언어의 Syntax, Semantics, 그리고 Programming Style 및 Design Pattern을 학습하고 2. 주어진 문제를 C++ 프로그래밍 언어로 해결할 수 있는 능력을 양성한다.",(선정 중선정후 공지),,,C프로그래밍 언어,True,True,False,False,False,True,target_department_and_target_course
37154,2022,부산대학교,정보의생명공학대학,정보컴퓨터공학부,공학선형대수학,2,1학기,3,3,0,전공필수,"Linear Algebra is an important subject to the students who are going to study mathematics, science and engineering. In this course, we study linear systems, vector, matrices, vector spaces, linear transformation, dterminants, eignvalues and eignvectors, dot and inner product. We examinate those definition, concepts and its applications. Also we enlarge the capacity of its application using program or tools.","Steven J. Leon, Linear Algebra with Application, 9th Ed., Pearson",,,,True,False,True,False,False,True,target_department_and_foundational_course
37155,2022,부산대학교,정보의생명공학대학,정보컴퓨터공학부,공학선형대수학,2,1학기,3,3,0,전공필수,"선형대수학에 대한 기본 개념, 속성, 기법 등을 소개한다. 실제 발생하는 여러가지 공학적인 문제에 대한 선형대수적 해결 예제를 통해, 학생들이 자신의 전공분야에서 발생할 수 있는 여러가지 선형대수적 문제를 직접 모델링 하여 해결할 수 있는 능력을 배양하도록 한다.","Linear Algebra with Applications (10th Ed.), S.J. Leon, PEARSON, 2020",,"선형대수학과 응용, 이재진 외 4인 옮김, PEARSON, 제8판, 2012 Linear Algebra with Applications, written by George nakos and David Joyner",없음,True,False,True,False,False,True,target_department_and_foundational_course
37156,2022,부산대학교,정보의생명공학대학,정보컴퓨터공학부,공학선형대수학,2,1학기,3,3,0,전공필수,"선형대수학에 대한 기본 개념, 속성, 기법 등을 소개한다. 실제 발생하는 여러가지 공학적인 문제에 대한 선형대수적 해결 예제를 통해, 학생들이 자신의 전공분야에서 발생할 수 있는 여러가지 선형대수적 문제를 직접 모델링 하여 해결할 수 있는 능력을 배양하도록 한다.","Linear Algebra with Applications (10th Ed.), S.J. Leon, PEARSON, 2020",,"선형대수학과 응용, 이재진 외 4인 옮김, PEARSON, 제8판, 2012 Linear Algebra with Applications, written by George nakos and David Joyner",없음,True,False,True,False,False,True,target_department_and_foundational_course
37161,2022,부산대학교,정보의생명공학대학,정보컴퓨터공학부,AI프로그래밍,2,2학기,3,3,0,전공선택,"AI 기반의 최적화, 추론, 학습 등에 사용되는 알고리즘의 이론을 공부하고, 이를 설계 및 구현할 수 있는 프로그래밍 능력 개발","David I. Schneider, An Introduction to Programming Using Python, Pearson, 2016",,,없음,True,True,False,True,False,True,target_department_and_target_course
37162,2022,부산대학교,정보의생명공학대학,정보컴퓨터공학부,AI프로그래밍,2,2학기,3,3,0,전공선택,"AI 기반의 최적화, 추론, 학습 등에 사용되는 알고리즘들을 공부하고, 그를 바탕으로 이들을 설계, 구현할 수 있는 프로그래밍 능력 개발","David I. Schneider An Introduction to Programming Using Python, Pearson, 2016",,,컴퓨터및프로그래밍입문,True,True,False,True,False,True,target_department_and_target_course
37163,2022,부산대학교,정보의생명공학대학,정보컴퓨터공학부,AI프로그래밍,2,2학기,3,3,0,전공선택,"AI 기반의 최적화, 추론, 학습 등에 사용되는 알고리즘들을 공부하고, 그를 바탕으로 이들을 설계, 구현할 수 있는 프로그래밍 능력 개발","David I. Schneider An Introduction to Programming Using Python, Pearson, 2016",,,,True,True,False,True,False,True,target_department_and_target_course
37183,2022,부산대학교,정보의생명공학대학,의생명공학전공,데이터사이언스입문,2,1학기,3,2,2,전공필수,"데이터 과학의 기본과정을 이해하고 실제 데이터에 적용한다. Python을 이용한 데이터 처리와 시각화, 통계모델 분석을 실습한다. 데이터를 갖고 흥미로운 질문을 던지고, 자신의 결론을 시각화로 명쾌히 전달한다.","파이썬 데이터 과학 통계 학습 (황보현우, 정지현 지음, 정보문화사, 2021년)",,"데이터 과학 트레이닝 북 (츠카모토 쿠니타카, 야마다 노리카즈, 오오사와 후미타카 지음, 인사이트, 2020년) 데이터 과학을 위한 통계 2판 (피터 브루스 외 지음, 한빛미디어, 2021년)",기초 컴퓨터 프로그래밍 (Python),False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
37204,2022,부산대학교,정보의생명공학대학,데이터사이언스전공,기계학습개론,3,1학기,3,3,0,전공필수,기계학습의 기본 개념을 익힌다. 기계학습을 이용해서 실전 문제 해결 능력을 기른다.,"기계학습, 오일석, 한빛아카데미",,,선형대수 데이터과학,True,True,False,True,False,True,target_department_and_target_course
37207,2022,부산대학교,정보의생명공학대학,데이터사이언스전공,의생명데이터사이언스,3,2학기,3,2,2,전공필수,"의료/생명 분야의 다양한 데이터 유형(유전체/오믹스 데이터, 역학, 영상, 의료보험, 역학 등)의 형식과 특성을 이해하고, 이를 처리하는 데이터과학 실무 역량을 습득한다.",강의자료,,R for Data Science Wickham & Grolemund (https://r4ds.had.co.nz/),"확률 및 통계, 고급통계모델",True,True,False,True,False,True,target_department_and_target_course
37658,2022,서울대학교,공과대학,전기·정보공학부,창의공학설계,전학년,2학기,3,2,2,전선,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37680,2022,서울대학교,공과대학,전기·정보공학부,기초회로이론 및 실험,전학년,1학기,4,3,2,전필,,,,,,True,True,True,False,False,True,target_department_and_target_course
37681,2022,서울대학교,공과대학,전기·정보공학부,기초회로이론 및 실험,전학년,1학기,4,3,2,전필,,,,,,True,True,True,False,False,True,target_department_and_target_course
37713,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,1학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37714,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37715,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,1학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37716,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37717,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,1학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37718,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37719,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,1학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37720,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37721,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,1학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37722,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37723,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,1학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37724,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37725,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,1학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37726,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37727,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,1학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37728,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37729,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,1학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37730,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37731,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,1학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37732,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37733,2022,서울대학교,공과대학,전기·정보공학부,전기공학설계프로젝트,전학년,2학기,3,1,4,전필,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
37952,2022,서울대학교,공과대학,컴퓨터공학부,논리설계,전학년,1학기,4,3,2,전필,"디지털 논리 회로는 컴퓨터 뿐 아니라 각종 디지털 전자 기기의 하드웨어를 구성하는 기본 요소이며 이 강좌를 통해서 기본 지식을 학습한다. 학생들은 논리회로를 구성하는 기본 소자, 조합회로와 순차회로의 설계 이론을 배운다. 이와 병행하여 학습한 이론을 실험을 통해 확인하여 하드웨어 설계의 기초를 공고히 한다.",,,,,True,False,True,False,False,True,target_department_and_foundational_course
37953,2022,서울대학교,공과대학,컴퓨터공학부,논리설계,전학년,1학기,4,3,2,전필,"디지털 논리 회로는 컴퓨터 뿐 아니라 각종 디지털 전자 기기의 하드웨어를 구성하는 기본 요소이며 이 강좌를 통해서 기본 지식을 학습한다. 학생들은 논리회로를 구성하는 기본 소자, 조합회로와 순차회로의 설계 이론을 배운다. 이와 병행하여 학습한 이론을 실험을 통해 확인하여 하드웨어 설계의 기초를 공고히 한다.",,,,,True,False,True,False,False,True,target_department_and_foundational_course
45171,2022,전북대학교,공과대학,기계공학과,머신러닝개론,2,1학기,3,3,0,전공선택,머신러닝에 대한 기초 수학 및 기본 지식을 강의하여 향후 심화 학습을 위한 근간이 되게 하고 궁극적으로 딥러닝 등 머신러닝 기반의 기계공학적 응용에 활용될 수 있도록 한다.,,,,"컴퓨터과학과코딩, 수학2",False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
45488,2022,전북대학교,공과대학,전기공학과,전기기기실험,3,2학기,3,0,6,전공선택,"전기에너지변환원리에 입각한 전기기기의 동작 원리와 특성을 실험을 통하여 확인하는 데에 본 수업의 핵심 목표가 있다. 학부 전기기기1, 2에서 학습한 등가회로에 입각한 전기기기 동작 원리와 특성을 실제 실험을 통하여 비교 분석한다.",,,,. 전기기기1,True,False,True,False,False,True,target_department_and_foundational_course
45497,2022,전북대학교,공과대학,전기공학과,회로이론 1,2,1학기,3,3,0,전공필수,"회로이론은 전기및 전자공학 분야에서 가장 기본이 되는 회로의 해석 및 설계를 체계화한 학문으로 전기공학 전공 학생들은 반드시 수강해야 할 필수과목이다.본 강의에서는 기본이 되는 선형회로의 해석을 중점으로 공부한다. 먼저 회로의 변수들은 무엇인지, 회로의 구성요소들은 어떠한 것들이 있는지, 또 수동소자와 는동소자는 어떻게 다른지를 공부한다.그리고 회로해석에 필요한 원리와 법칙들을 공부하고 문제를 통해 회로변수들을 구해보고, 에너지 저장소자에 관하여 학습한다.",,,,,True,True,False,False,False,True,target_department_and_target_course
45499,2022,전북대학교,공과대학,전기공학과,회로이론 2,2,2학기,3,3,0,전공선택,회로이론1 에서 학습한 직류 회로 해석법을 기반으로 교류 회로 해석법을 강의한다.,,,,회로이론 1(필수),True,True,False,False,False,True,target_department_and_target_course
45505,2022,전북대학교,공과대학,전기공학과,설계소프트웨어실습,2,2학기,3,2,2,전공선택,"본 강의 및 실습에서는 전기, 전자회로 등을 설계하고 회로 특성을 평가할 수 있는 프로그램에 관한 내용을 다룬다. 강의 내용은 PSPICE와 MATLAB에 관한 일반적인 내용을 습득하고 회로 설계 등을 통하여 회로의 특성을 시뮬레이션하고 평가한다.",,이용성외 3인. (2016). PSpice Designer. 복두출판사박민기외 3인 공역. (2017). 매트랩의 기초. 인터비젼,,회로이론1(권장),True,False,True,False,False,True,target_department_and_foundational_course
45514,2022,전북대학교,공과대학,전기공학과,전자회로응용실험,3,1학기,3,0,6,전공선택,"실무 능력 강화를 위하여 엔지니어가 갖추어야 할 1)전자회로를 구성하는 주요소자(다이오드, 트랜지스터, 연산증폭기 등)를 이용하여 회로를 구성할 수 있고, 2) 측정 장비를 사용할 수 있는 능력을 실험을 통하여 배양한다. 또한, 이를 바탕으로 주어진 설계과제를 수행하는 능력을 함양하는 데 있다.",,,,전자회로 또는 전자회로1,True,True,True,False,False,True,target_department_and_target_course
45524,2022,전북대학교,공과대학,전자공학부(나노전자공학),선형대수학,2,1학기,3,3,0,전공선택,"선형대수는 전기, 전자공학의 기초가 되는 과목으로 회로이론, 신호 및 시스템, 디지털신호처리, 통신, 제어공학 등을 배우는데 필수적으로 필요한 과목이다. 벡터, 선형방정식, 행렬과 이에 관한 이론, 선형 변환, 차원과 구조 등에 대해 공부한다.",,,,,True,False,True,False,False,True,target_department_and_foundational_course
45525,2022,전북대학교,공과대학,전자공학부(나노전자공학),선형대수학,2,1학기,3,3,0,전공선택,"선형대수는 전기, 전자공학의 기초가 되는 과목으로 회로이론, 신호 및 시스템, 디지털신호처리, 통신, 제어공학 등을 배우는데 필수적으로 필요한 과목이다. 벡터, 선형방정식, 행렬과 이에 관한 이론, 선형 변환, 차원과 구조 등에 대해 공부한다.",,,,일반수학,True,False,True,False,False,True,target_department_and_foundational_course
45529,2022,전북대학교,공과대학,전자공학부(나노전자공학),신호및시스템,2,2학기,3,3,0,전공필수,"아날로그 및 디지털 신호의 종류와 성질, 이들 신호를 편리하게 다루기 위한 각종 변환, 시스템의 성질에 대하여 학습한다.",,,,수학 2,True,True,False,False,False,True,target_department_and_target_course
45546,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로 1,2,2학기,3,3,0,전공선택,"전자회로는 전자공학의 핵심 학문의 요소로서 메모리나 통신 및 신호처리 등에서 사용되는 전자회로의 기본 원리 및 응용을 배우는 과목이다. 전자회로 과목은 전자회로1 과 전자회로2 및 실험으로 구성되는데, 이번 학기에 다룰 전자회로 1은 전자회로의 기초를 마련하는 과정으로써 전자회로에 관한 개론 및 p형과 n형 반도체를 접합하여 만든 다이오드, BJT, MOSFET 구조, 특성, 동작원리와 해석 및 관련 등가회로를 학습한 다음 이를 토대로 응용회로의 기본이 되는 증폭기 회로를 해석하고 설계할 수 있는 능력을 함양하는데 있다.",,,,,True,True,False,False,False,True,target_department_and_target_course
45548,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로 2,3,1학기,3,3,0,전공선택,"전자회로1에서 배운 OP Amp, Diode, BJT 및 FET등의 내용을 기초로 하여, 더 복잡하고 심화된 고급 전자회로를 집적회로 구현을 목표로 하여 학습한다. 이를 위해서, FET를 기반으로하는 증폭기들의 주파수 특성, 차동 증폭기, 궤환회로, OP amp의 내부회로 및 아날로그 필터회로를 배우며, 이들 회로의 해석과 설계능력을 배양한다.",,,,전자회로 1,True,True,False,False,False,True,target_department_and_target_course
45552,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로실험,3,1학기,3,2,2,전공필수,"전자회로에서 학습한 이론을 실험을 통하여 확인함으로써 이론에 대한 이해를 깊게 하며, 이론과 측정치의 차이를 규명함으로써 간략화된 이론 및 측정 오차 등의 한계를 인식하도록 한다. 또한 피측정 회로의 설계 방법 및 구현 방법, 부품에 대한 이해, 측정 장비의 사용법 등을 익혀 전자회로의 구현 능력을 배양한다.",,,,"회로이론, 전자회로 1",True,True,True,False,False,True,target_department_and_target_course
45553,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로실험,3,1학기,3,2,2,전공필수,"전자회로에서 학습한 이론을 실험을 통하여 확인함으로써 이론에 대한 이해를 깊게 하며, 이론과 측정치의 차이를 규명함으로써 간략화된 이론 및 측정 오차 등의 한계를 인식하도록 한다. 또한 피측정 회로의 설계 방법 및 구현 방법, 부품에 대한 이해, 측정 장비의 사용법 등을 익혀 전자회로의 구현 능력을 배양한다.",,,,전자회로 1,True,True,True,False,False,True,target_department_and_target_course
45554,2022,전북대학교,공과대학,전자공학부(나노전자공학),전자회로실험,3,1학기,3,2,2,전공필수,"전자회로에서 학습한 이론을 실험을 통하여 확인함으로써 이론에 대한 이해를 깊게 하며, 이론과 측정치의 차이를 규명함으로써 간략화된 이론 및 측정 오차 등의 한계를 인식하도록 한다. 또한 피측정 회로의 설계 방법 및 구현 방법, 부품에 대한 이해, 측정 장비의 사용법 등을 익혀 전자회로의 구현 능력을 배양한다.",,,,전자회로 1,True,True,True,False,False,True,target_department_and_target_course
45569,2022,전북대학교,공과대학,전자공학부(나노전자공학),회로이론 1,2,1학기,3,3,0,전공필수,회로 이론은 전자정보공학 모든 분야의 기본이 되는 기초 학문으로서 이에 대한 확고한 개념을 파악하고 있어야만 더욱심화된 전공 분야를 이해할 수 있다. 이를 위해 본 과정에서는 전기의 흐름 및 회로 해석에 대한 기본 개념과 회로에 관한 정리 등의 이론을 습득한다.,,김용권. (2014). 회로이론. 퍼스트북,,,True,True,False,False,False,True,target_department_and_target_course
45573,2022,전북대학교,공과대학,전자공학부(나노전자공학),회로이론 2,2,2학기,3,3,0,전공선택,회로이론 1에서 공부한 직류회로 해석을 토대로 교류 회로 해석을 익힌다.,,,,회로이론 1,True,True,False,False,False,True,target_department_and_target_course
45579,2022,전북대학교,공과대학,전자공학부(나노전자공학),창의적공학설계입문,1,2학기,3,3,0,전공선택,공학적 문제를 인식하고 창의적으로 해결할 수 있는 설계능력 배양,,,,,True,False,True,False,False,True,target_department_and_foundational_course
45580,2022,전북대학교,공과대학,전자공학부(나노전자공학),창의적공학설계입문,1,2학기,3,3,0,전공선택,공학적 문제를 인식하고 창의적으로 해결할 수 있는 설계능력 배양,,,,,True,False,True,False,False,True,target_department_and_foundational_course
45581,2022,전북대학교,공과대학,전자공학부(나노전자공학),창의적공학설계입문,1,2학기,3,3,0,전공선택,공학적 문제를 인식하고 창의적으로 해결할 수 있는 설계능력 배양,,,,,True,False,True,False,False,True,target_department_and_foundational_course
45583,2022,전북대학교,공과대학,전자공학부(나노전자공학),디지털신호처리,3,2학기,3,3,0,전공선택,이산신호 및 선형 시불변 시스템에 대한 수학적인 표현 및 처리 방법을 공부한다.수집된 데이터의 분석 기법을 토대로 신호처리분야 연구에 필요한 기본적인 소양을 배양한다.,,,,신호및시스템,True,True,False,False,False,True,target_department_and_target_course
45584,2022,전북대학교,공과대학,전자공학부(나노전자공학),디지털신호처리,3,2학기,3,3,0,전공선택,이산신호 및 선형 시불변 시스템에 대한 수학적인 표현 및 처리 방법을 공부한다.수집된 데이터의 분석 기법을 토대로 신호처리분야 연구에 필요한 기본적인 소양을 배양한다.,,,,신호및시스템,True,True,False,False,False,True,target_department_and_target_course
45593,2022,전북대학교,공과대학,전자공학부(나노전자공학),기초회로실험,2,2학기,3,2,2,전공필수,"전자공학 입문 학생들을 위한 오실로스코프, 파워 서플라이 등의 기초 장비 교육부터 회로이론 및 디지털 논리 회로와 관련된 기초 회로 실험을 순차적으로 진행한다.",,,,"회로이론 1, 디지털 논리 회로",True,True,True,False,False,True,target_department_and_target_course
45594,2022,전북대학교,공과대학,전자공학부(나노전자공학),기초회로실험,2,2학기,3,2,2,전공필수,"저항, 콘덴서,코일 및 다이오드로 구성된 여러가지 형태의 기초 전기회로망에서 입력 (전류,전압)신호와 출력(전류,전압)신호의 관계를 이해한다. 그리고 전기 회로 의 저항소자값 및 전류,전압 측정을 할 수 있는 계측기 사용법을 배워 전기회로 저항소자값 및 입,출력 신호의 전류와 전압값을 측정하고 , 전류 및 전압값들의 시간축에서의 변화를 보여 주는 입,출력 신호 파형을 관찰하면서 원하는 신호를 발생시킬 수 있는 전기회로를 설계하는 방법을 배운다. A ND,OR, NOT 의 기본 논리와 Ka rna ugh ma p을 이용해 디지탈 논리회로를 설계한다. 논리회로 설계용 S W 를 이용해서 회로 결과의 timing s imula tion을 한 후 TTL 소자를 이용하여 HW 회로를 구성 후 결과를 오실로스코프로 확인한다.",,,,"창의적공학설계입문,회로이론 1",True,True,True,False,False,True,target_department_and_target_course
45596,2022,전북대학교,공과대학,전자공학부(나노전자공학),기초회로실험,2,2학기,3,2,2,전공필수,"회로이론과 논리회로에서 배운 내용을 실험을 통해 확인한다. 이를 위해 실험에 필요한 장비(오실로스코프, 직류전원 공급장치, 함수 발생기, 디지털 멀티미터, 브레트 보드)의 사용법을 공부한다. 저항, 콘덴서, 코일등의 수동 소자의 특성에 대해 공부하고, 접지 개년, 부하 효과, 시간 응딥과 주파수 응답, R,L,C 공진 회로의 특성 등 어낼로그 소자를 이용한 기본 회로의 특성을 배운다. 아울러 TTL IC의 전기적인 특성, TTL IC를 이용한 응용 회로(부호기와 복호기, Flipflop, Counter, Sfifterregister)를 제작하고 이들의 특성을 배운다.",,,,"창의적공학설계입문, 회로이론1",True,True,True,False,False,True,target_department_and_target_course
45603,2022,전북대학교,공과대학,전자공학부(나노전자공학),디지털논리공학,2,1학기,3,3,0,전공선택,Digital 회로 설계에 필요한 논리회로의 개념과 해석 능력을 습득한다.이를 토대로 digital 논리 소자를 사용하여 마이크로프로세서를 비롯한 각종 논리 회로를 설계할 수 있는 지식을 습득한다.,,,,,True,True,False,False,False,True,target_department_and_target_course
45604,2022,전북대학교,공과대학,전자공학부(나노전자공학),디지털논리공학,2,1학기,3,3,0,전공선택,Digital 회로 설계에 필요한 논리회로의 개념과 해석 능력을 습득한다.이를 토대로 digital 논리 소자를 사용하여 마이크로프로세서를 비롯한 각종 논리 회로를 설계할 수 있는 지식을 습득한다.,,,,,True,True,False,False,False,True,target_department_and_target_course
45748,2022,전북대학교,공과대학,전자공학부(나노전자공학),데이터구조및프로그래밍실습,2,1학기,3,3,0,전공선택,효율적인 프로그래밍을 위하여 자료구조와 기본적인 알고리즘에 대하여 학습하고 이를 이용하여 전자공학 전공에서 다루는 주요한 문제에 대하여 프로그래밍 실습을 진행한다.,,,,C언어기초,True,True,False,False,False,True,target_department_and_target_course
45953,2022,전북대학교,공과대학,컴퓨터공학부,소프트웨어공학,3,2학기,3,3,0,전공필수,"소프트웨어 공학은 소프트웨어를 개발하는 과정에서 다양한 공학적 원리를 적용하여 개발 생산성을 높이고 품질 좋은 소프트웨어를 생산하는 것을 의미한다. 본 강좌에서는 소프트웨어 공학의 핵심 개념과 개발 과정에서 요구되는 공학적 방법을 습득하고 이를 적용할 수 있는 능력을 배양하여 소프트웨어 엔지니어로서의 기본 자질을 갖추도록 한다. 이를 위해 소프트웨어 개발 방법론에 대해 학습하고 요구 분석, 설계, 구현, 테스트, 유지보수의 각 단계에서 필요한 이론, 방법, 도구들에 대해 학습한다.",소프트웨어 공학 에센셜,,"소프트웨어 공학의 모든 것, 최은만, 생능출판쉽게 배우는 소프트웨어 공학, 김치수 , 한빛아카데미",,True,True,False,False,False,True,target_department_and_target_course
45959,2022,전북대학교,공과대학,컴퓨터공학부,운영체제,3,1학기,3,3,0,전공필수,"운영체제의 구조, 기능 및 역할을 심도있게 이해한다.교과 수행 능력을 향상할 수 있도록 개인별 PBL(Project Based Learning)을 적용한다. FlippedLearning 형태로 강의 예정 (동영상 5시수+토론 1시수)","Operating System Concepts, 9th ed.",,"Operating System Concepts (한국어판), 홍릉 과학 출판사Modern Operating Systems, 3rd ed.저자: Andrew S. Tanenbaum","C언어 기초, 자료구조, 컴퓨터구조, 유닉스 시스템 프로그래밍",True,True,False,True,False,True,target_department_and_target_course
46008,2022,전북대학교,공과대학,컴퓨터공학부,이산수학,2,1학기,3,3,0,전공선택,"이산수학은 이산적인 객체를 연구하는 수학의 한 분야로, 자료구조, 알고리즘을 비롯한 많은 컴퓨터공학 교과목의 수학적 토대를 제공한다. 본 강좌에서는 논리, 증명, 집합, 알고리즘, 확률, 그래프, 트리 등 이산 수학 분야의 다양한 정의와 정리를 학습하여 학생들이 논리적, 수학적 사고를 하는 방법을 터득하는 것을 목표로 하며, 이를 바탕으로 향후 컴퓨터공학 교과목을 수강하는 데 도움을 주고자 한다.","공은배 외 6인 공역, Rosen의 이산수학 8th Edition, McGrawHill Edition, 2018",,"주교재의 경우 기존의 7th Edition을 사용하여도 전체적인 내용에는 큰 차이가 없으나, 세부 내용에서 약간의 차이가 있을 수 있음을 유의 바람",,True,False,True,False,False,True,target_department_and_foundational_course
46010,2022,전북대학교,공과대학,컴퓨터공학부,데이터베이스,3,2학기,3,3,0,전공선택,"데이터베이스 시스템의 기본 개념을 SQL 과 관계형 모델을 중심으로 설명하고, 다양한 응용에서 데이터베이스 기술을 접목시킬 수 있는 능력을 배양한다. 특히 현장 전문가를 초빙하여 상용제품을 통한 SQL실습을 수행함으로써 수업운영에 있어서 현장성을 높인다.",Database system Concept,,Cubrid Manual,"파일처리, 컴파일러, C, C++ 또는 자바 프로그래밍",True,True,False,True,False,True,target_department_and_target_course
46019,2022,전북대학교,공과대학,컴퓨터공학부,C++프로그래밍,1,2학기,3,2,2,전공선택,Goal 1. C언어기초를 공부한 학생을 대상으로 C++ 언어의 프로그래밍 문법 학습Goal 2. 객체지향프로그래밍 (OOP)의 개념 이해와 C++ 언어를 이용하여 OOP 프로그램 설계 및 구현 능력 함양Goal 3. 다양한 문제에 대한 프로그래밍 실습을 통해 각 주제를 심층적으로 이해하고 C++ 프로그래밍의 실력 향상,열혈 C++ 프로그래밍,,,C언어기초,True,True,False,False,False,True,target_department_and_target_course
49187,2022,전북대학교,상과대학,경영학과,빅데이터마케팅,4,2학기,3,3,0,전공선택,,,"김창수, 송민정. (2017). 빅데이터 경영론. 학현사",,,False,True,False,True,True,True,strong_ai_cs_course_outside_target_department
51895,2022,전북대학교,자연과학대학,반도체과학기술학과,반도체공정실험 1,3,2학기,3,2,2,전공필수,"본 반도체공정실험1 수업을 통하여, 실제 질화물화합물 반도체 발광다이오드 제작 실습을 할 예정임.현재까지배운 pn junction 소자의 실제 응용에 대한 기초 이론 학습화합물반도체 기초 공정 이론 및 실습 (Cleaning, Photolithography, Dry etching, Metallization, Electrical and Optical characterization)발광다이오드 소자 특성 평가본 수업은 '반도체인프라 구축 지원사업과 연계'하여 진행됨.",Light Emitting Diodes 2nd Ed.,,화합물반도체 공정 PPT 자료,"반도체공정, 반도체소자",True,True,True,False,False,True,target_department_and_target_course
56253,2022,제주대학교,자연과학대학,전산통계학과,SW융합캡스톤디자인Ⅲ,4,1학기,2,2,0,전공필수,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
56595,2022,제주대학교,단과대구분없음,빅데이터융합전공,경제빅데이터분석론,3,1학기,3,3,0,전공,,박헌수. (). 강의노트.,,윤철호. (2021). 빅데이터 분석과 R 활용. 생능,,True,True,False,True,False,True,target_department_and_target_course
56598,2022,제주대학교,단과대구분없음,빅데이터융합전공,SW연계캡스톤디자인,3,2학기,3,3,0,전공,,,,,,True,False,True,False,False,True,target_department_and_foundational_course
